SE,MG,BELO HORIZONTE,POSTO ALLGAS LTDA,05.351.360/0001-51,AVENIDA SARAMENHA,1632,,GUARANI,31840-220,GASOLINA,10/02/2025,"6,19",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,MARLIN EMPREENDIMENTOS LTDA,02.685.478/0001-28,AVENIDA AMERICO VESPUCIO,501,,APARECIDA,31230-240,GASOLINA,10/02/2025,"6,39",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,10/02/2025,"6,09",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO GERAES LTDA,02.289.325/0001-61,AVENIDA GASTAO DEMETRIO MAIA,140,,FLORAMAR,31742-096,GASOLINA,10/02/2025,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,CELT -COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,01.830.179/0001-77,AVENIDA DOM PEDRO I,2177,LETRA A,SAO JOAO BATISTA,31515-300,GASOLINA,10/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO TRANCOSO LTDA,03.911.603/0001-33,RUA JOSE CLETO,1232,,SANTA CRUZ,31155-290,GASOLINA,10/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,GNV SETE BELO LTDA,04.399.544/0001-29,AVENIDA CRISTIANO MACHADO,8898,,MINASLANDIA,31812-112,GASOLINA,10/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ENTRADA OBRIGATORIA LTDA,00.747.850/0001-58,AVENIDA PORTUGAL,4260,,JARDIM ATLANTICO,31710-400,GASOLINA,10/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEL TEREZA CRISTINA LTDA,00.416.967/0001-59,AVENIDA TEREZA CRISTINA,820,,CARLOS PRATES,30710-640,GASOLINA,10/02/2025,"6,09",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO CACHOEIRINHA LTDA.,04.168.447/0001-25,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,GASOLINA,10/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ARAUJO COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.,08.735.390/0001-50,AVENIDA AMERICO VESPUCIO,809,,APARECIDA,31230-240,GASOLINA,10/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO MARIO WERNECK LIMITADA,03.665.115/0001-93,AVENIDA CRISTIANO MACHADO,9292,,MINASLANDIA,31812-112,GASOLINA,10/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SAO BERNARDO LTDA,10.673.246/0001-88,AVENIDA CRISTIANO MACHADO,9505,,DONA CLARA,31260-333,GASOLINA,10/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SALAZAR LTDA,07.290.163/0001-03,RUA MINISTRO OLIVEIRA SALAZAR,770,,SANTA MONICA,31525-000,GASOLINA,10/02/2025,"6,17",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,MACEDO & MACEDO POSTOS E SERVICOS LTDA.,11.410.126/0001-50,RUA DOM JOAO ANTONIO DOS SANTOS,195,,CORACAO EUCARISTICO,30535-530,GASOLINA,10/02/2025,"6,19",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO CENTER NORTE LTDA,10.684.461/0001-84,AVENIDA VILARINHO,5360,,VENDA NOVA,31615-250,GASOLINA,10/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO MONTE SANTO LTDA,08.223.834/0001-78,AVENIDA DOM PEDRO II,3038,,CAICARA,30720-460,GASOLINA,10/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,ARAUJO COMERCIO DERIVADOS DE PETROLEO LTDA,04.775.850/0001-12,AVENIDA CRISTIANO MACHADO,70,,FLORESTA,31015-432,GASOLINA,10/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO VICA LTDA,00.584.033/0001-26,AVENIDA RAJA GABAGLIA,5001,,SANTA LUCIA,30360-670,GASOLINA,11/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,AS NEGOCIOS EMPREENDIMENTOS II LTDA,04.944.326/0001-28,AVENIDA TERESA CRISTINA,9703,,BETANIA,30640-240,GASOLINA,11/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO FORMULA BR LTDA,05.555.642/0001-70,AVENIDA AMAZONAS,9,,CABANA,30510-000,GASOLINA,11/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO BRUNA LTDA.,00.247.861/0001-79,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,11333,,DOM BOSCO,30850-453,GASOLINA,11/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,L. C. EMPREENDIMENTOS LTDA,00.415.374/0001-78,AVENIDA DIS ENGENHEIROS,1620,,CASTELO,30840-300,GASOLINA,11/02/2025,"6,49",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ORGANIZACOES NOVO BELVEDERE LTDA,02.898.537/0001-46,AVENIDA PAULO CAMILO PENA,780,,BELVEDERE,30320-380,GASOLINA,11/02/2025,"6,78",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO PIO XII LTDA.,05.020.360/0001-79,AVENIDA DO CONTORNO,9008,,SANTO AGOSTINHO,30110-067,GASOLINA,11/02/2025,"6,09",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO CJ LTDA,04.783.903/0001-47,AVENIDA PRUDENTE DE MORAIS,581,,CIDADE JARDIM,30380-002,GASOLINA,11/02/2025,"6,59",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,POSTO SAO PAULO ATLANTIDA LTDA,04.024.581/0001-52,AVENIDA HERACLITO MOURAO DE MIRANDA,1851,,SERRANO,30882-640,GASOLINA,11/02/2025,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO CARMENIA S.A,03.567.739/0001-78,AVENIDA TERESA CRISTINA,8620,,BETANIA,30514-054,GASOLINA,11/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,MM - COMERCIO DE DERIVADOS DE PETROLEO LTDA,02.940.925/0001-48,RUA GRAO MOGOL,953-A,,SION,30315-600,GASOLINA,11/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,DUTRA E SILVA LTDA,02.104.426/0001-10,AVENIDA DOS ENGENHEIROS,465,,ALIPIO DE MELO,30840-300,GASOLINA,11/02/2025,"6,48",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AUTO POSTO BARREIRO LTDA,01.052.390/0001-06,AVENIDA AFONSO VAZ DE MELO,435,,BARREIRO,30640-070,GASOLINA,11/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ASTRAL LTDA,00.524.333/0001-10,AVENIDA BRIG EDUARDO GOMES,1025,,GLORIA,30870-100,GASOLINA,11/02/2025,"6,28",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,MERCOGAS DO BRASIL LTDA,04.292.531/0001-56,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,13841,,VILA BERNADETI,30622-056,GASOLINA,11/02/2025,"6,18",,R$ / litro,BRANCA
SE,MG,BELO HORIZONTE,POSTO CHICAGO LTDA,07.835.238/0001-86,RUA DO URUGUAI,835,,SION,30310-300,GASOLINA,11/02/2025,"6,66",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,AQUILAE DO JARDIM LTDA,07.589.892/0001-57,RUA GUARUJA,20,,NOVA SUISSA,30421-241,GASOLINA,11/02/2025,"6,17",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO RAJA F R LTDA,08.571.099/0001-93,AVENIDA RAJA GABAGLIA,2230,,ESTORIL,30494-170,GASOLINA,11/02/2025,"6,69",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,POSTO TUNEL LTDA,08.160.834/0001-76,AVENIDA CRISTIANO MACHADO,71,,FLORESTA,31110-230,GASOLINA,17/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,AGUIA IV COMERCIO DE COMBUSTIVEIS LTDA,07.946.419/0001-80,RUA PARA DE MINAS,320,,PADRE EUSTAQUIO,30730-440,GASOLINA,17/02/2025,"6,03",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,POSTO CN LTDA,07.362.678/0001-63,AVENIDA CRISTIANO MACHADO,1383,,DA GRACA,31140-660,GASOLINA,17/02/2025,"6,19",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MINAS SHOPPING LTDA,06.980.628/0001-87,AVENIDA CRISTIANO MACHADO,3400,,UNIAO,31160-342,GASOLINA,17/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO MIRAGEM JBRETAS LTDA,05.821.725/0001-64,AVENIDA PRESIDENTE CARLOS LUZ,638,,CAICARAS,31230-010,GASOLINA,17/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO POETA LTDA,05.577.012/0001-05,AVENIDA DOM PEDRO I,2355,,SAO JOAO BATISTA,31515-300,GASOLINA,17/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ALLGAS LTDA,05.351.360/0001-51,AVENIDA SARAMENHA,1632,,GUARANI,31840-220,GASOLINA,17/02/2025,"6,19",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,MARLIN EMPREENDIMENTOS LTDA,02.685.478/0001-28,AVENIDA AMERICO VESPUCIO,501,,APARECIDA,31230-240,GASOLINA,17/02/2025,"6,39",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO LONDRINA LTDA,03.643.398/0001-72,RUA JAVARI,195,,SAO CRISTOVAO,31130-540,GASOLINA,17/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO GERAES LTDA,02.289.325/0001-61,AVENIDA GASTAO DEMETRIO MAIA,140,,FLORAMAR,31742-096,GASOLINA,17/02/2025,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,CELT -COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,01.830.179/0001-77,AVENIDA DOM PEDRO I,2177,LETRA A,SAO JOAO BATISTA,31515-300,GASOLINA,17/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO TRANCOSO LTDA,03.911.603/0001-33,RUA JOSE CLETO,1232,,SANTA CRUZ,31155-290,GASOLINA,17/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ENTRADA OBRIGATORIA LTDA,00.747.850/0001-58,AVENIDA PORTUGAL,4260,,JARDIM ATLANTICO,31710-400,GASOLINA,17/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEL TEREZA CRISTINA LTDA,00.416.967/0001-59,AVENIDA TEREZA CRISTINA,820,,CARLOS PRATES,30710-640,GASOLINA,17/02/2025,"6,09",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO CACHOEIRINHA LTDA.,04.168.447/0001-25,AVENIDA BERNARDO DE VASCONCELOS,2265,,SANTA CRUZ,31160-440,GASOLINA,17/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ARAUJO COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.,08.735.390/0001-50,AVENIDA AMERICO VESPUCIO,809,,APARECIDA,31230-240,GASOLINA,17/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO MARIO WERNECK LIMITADA,03.665.115/0001-93,AVENIDA CRISTIANO MACHADO,9292,,MINASLANDIA,31812-112,GASOLINA,17/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SAO BERNARDO LTDA,10.673.246/0001-88,AVENIDA CRISTIANO MACHADO,9505,,DONA CLARA,31260-333,GASOLINA,17/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SALAZAR LTDA,07.290.163/0001-03,RUA MINISTRO OLIVEIRA SALAZAR,770,,SANTA MONICA,31525-000,GASOLINA,17/02/2025,"6,07",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,MACEDO & MACEDO POSTOS E SERVICOS LTDA.,11.410.126/0001-50,RUA DOM JOAO ANTONIO DOS SANTOS,195,,CORACAO EUCARISTICO,30535-530,GASOLINA,17/02/2025,"6,19",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO MONTE SANTO LTDA,08.223.834/0001-78,AVENIDA DOM PEDRO II,3038,,CAICARA,30720-460,GASOLINA,17/02/2025,"6,09",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,ARAUJO COMERCIO DERIVADOS DE PETROLEO LTDA,04.775.850/0001-12,AVENIDA CRISTIANO MACHADO,70,,FLORESTA,31015-432,GASOLINA,17/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO VICA LTDA,00.584.033/0001-26,AVENIDA RAJA GABAGLIA,5001,,SANTA LUCIA,30360-670,GASOLINA,18/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEIS SANTO AGOSTINHO LTDA,06.349.404/0001-71,AVENIDA AMAZONAS,2381,,SANTO AGOSTINHO,30180-002,GASOLINA,18/02/2025,"6,09",,R$ / litro,BRANCA
SE,MG,BELO HORIZONTE,AS NEGOCIOS EMPREENDIMENTOS II LTDA,04.944.326/0001-28,AVENIDA TERESA CRISTINA,9703,,BETANIA,30640-240,GASOLINA,18/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO FORMULA BR LTDA,05.555.642/0001-70,AVENIDA AMAZONAS,9,,CABANA,30510-000,GASOLINA,18/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO BRUNA LTDA.,00.247.861/0001-79,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,11333,,DOM BOSCO,30850-453,GASOLINA,18/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,L. C. EMPREENDIMENTOS LTDA,00.415.374/0001-78,AVENIDA DIS ENGENHEIROS,1620,,CASTELO,30840-300,GASOLINA,18/02/2025,"6,49",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ORGANIZACOES NOVO BELVEDERE LTDA,02.898.537/0001-46,AVENIDA PAULO CAMILO PENA,780,,BELVEDERE,30320-380,GASOLINA,18/02/2025,"6,78",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO PIO XII LTDA.,05.020.360/0001-79,AVENIDA DO CONTORNO,9008,,SANTO AGOSTINHO,30110-067,GASOLINA,18/02/2025,"6,09",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO SAO PAULO ATLANTIDA LTDA,04.024.581/0001-52,AVENIDA HERACLITO MOURAO DE MIRANDA,1851,,SERRANO,30882-640,GASOLINA,18/02/2025,"6,29",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO SIGMA LTDA,03.733.135/0001-54,RUA HAITI,55,,SION,30320-140,GASOLINA,18/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO CARMENIA S.A,03.567.739/0001-78,AVENIDA TERESA CRISTINA,8620,,BETANIA,30514-054,GASOLINA,18/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,MM - COMERCIO DE DERIVADOS DE PETROLEO LTDA,02.940.925/0001-48,RUA GRAO MOGOL,953-A,,SION,30315-600,GASOLINA,18/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,REDE DAKOTA I LTDA,01.530.043/0001-41,AVENIDA FRANCISCO SA,260,,PRADO,30411-145,GASOLINA,18/02/2025,"6,08",,R$ / litro,TOTALENERGIES
SE,MG,BELO HORIZONTE,AUTO POSTO BARREIRO LTDA,01.052.390/0001-06,AVENIDA AFONSO VAZ DE MELO,435,,BARREIRO,30640-070,GASOLINA,18/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ASTRAL LTDA,00.524.333/0001-10,AVENIDA BRIG EDUARDO GOMES,1025,,GLORIA,30870-100,GASOLINA,18/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,MERCOGAS DO BRASIL LTDA,04.292.531/0001-56,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,13841,,VILA BERNADETI,30622-056,GASOLINA,18/02/2025,"6,18",,R$ / litro,BRANCA
SE,MG,BELO HORIZONTE,POSTO CHICAGO LTDA,07.835.238/0001-86,RUA DO URUGUAI,835,,SION,30310-300,GASOLINA,18/02/2025,"6,66",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,AQUILAE DO JARDIM LTDA,07.589.892/0001-57,RUA GUARUJA,20,,NOVA SUISSA,30421-241,GASOLINA,18/02/2025,"6,17",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO PONTEIO LTDA,12.118.379/0001-18,RODOVIA BR-356,20,KM: 04;,SION,30320-055,GASOLINA,18/02/2025,"6,59",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,AGUIA IV COMERCIO DE COMBUSTIVEIS LTDA,07.946.419/0001-80,RUA PARA DE MINAS,320,,PADRE EUSTAQUIO,30730-440,GASOLINA,24/02/2025,"6,01",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,POSTO MIRAGEM JBRETAS LTDA,05.821.725/0001-64,AVENIDA PRESIDENTE CARLOS LUZ,638,,CAICARAS,31230-010,GASOLINA,24/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO POETA LTDA,05.577.012/0001-05,AVENIDA DOM PEDRO I,2355,,SAO JOAO BATISTA,31515-300,GASOLINA,24/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO ALLGAS LTDA,05.351.360/0001-51,AVENIDA SARAMENHA,1632,,GUARANI,31840-220,GASOLINA,24/02/2025,"6,03",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,MARLIN EMPREENDIMENTOS LTDA,02.685.478/0001-28,AVENIDA AMERICO VESPUCIO,501,,APARECIDA,31230-240,GASOLINA,24/02/2025,"6,39",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,CELT -COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,01.830.179/0001-77,AVENIDA DOM PEDRO I,2177,LETRA A,SAO JOAO BATISTA,31515-300,GASOLINA,24/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO TRANCOSO LTDA,03.911.603/0001-33,RUA JOSE CLETO,1232,,SANTA CRUZ,31155-290,GASOLINA,24/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO AEROPORTO LTDA,16.665.259/0001-91,RUA PROFESSOR MAGALHAES PENIDO,540,,SAO LUIZ (PAMPULHA),31270-700,GASOLINA,24/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,MINEIRAO POSTO DE SERVICOS LTDA,16.599.607/0001-70,AVENIDA PRESIDENTE ANTONIO CARLOS,2710,,CACHOEIRINHA,31130-194,GASOLINA,24/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,GNV SETE BELO LTDA,04.399.544/0001-29,AVENIDA CRISTIANO MACHADO,8898,,MINASLANDIA,31812-112,GASOLINA,24/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEL TEREZA CRISTINA LTDA,00.416.967/0001-59,AVENIDA TEREZA CRISTINA,820,,CARLOS PRATES,30710-640,GASOLINA,24/02/2025,"6,09",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO ARAUJO COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.,08.735.390/0001-50,AVENIDA AMERICO VESPUCIO,809,,APARECIDA,31230-240,GASOLINA,24/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO MARIO WERNECK LIMITADA,03.665.115/0001-93,AVENIDA CRISTIANO MACHADO,9292,,MINASLANDIA,31812-112,GASOLINA,24/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO SAO BERNARDO LTDA,10.673.246/0001-88,AVENIDA CRISTIANO MACHADO,9505,,DONA CLARA,31260-333,GASOLINA,24/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,MACEDO & MACEDO POSTOS E SERVICOS LTDA.,11.410.126/0001-50,RUA DOM JOAO ANTONIO DOS SANTOS,195,,CORACAO EUCARISTICO,30535-530,GASOLINA,24/02/2025,"6,19",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO CENTER NORTE LTDA,10.684.461/0001-84,AVENIDA VILARINHO,5360,,VENDA NOVA,31615-250,GASOLINA,24/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO MONTE SANTO LTDA,08.223.834/0001-78,AVENIDA DOM PEDRO II,3038,,CAICARA,30720-460,GASOLINA,24/02/2025,"6,09",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO OLIMAR COMERCIO DE COMBUSTIVEIS LTDA,14.135.978/0001-75,AVENIDA TEREZA CRISTINA,2350,,PADRE EUSTAQUIO,30720-230,GASOLINA,24/02/2025,"6,09",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO VICA LTDA,00.584.033/0001-26,AVENIDA RAJA GABAGLIA,5001,,SANTA LUCIA,30360-670,GASOLINA,25/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO DE COMBUSTIVEIS SANTO AGOSTINHO LTDA,06.349.404/0001-71,AVENIDA AMAZONAS,2381,,SANTO AGOSTINHO,30180-002,GASOLINA,25/02/2025,"6,09",,R$ / litro,BRANCA
SE,MG,BELO HORIZONTE,AS NEGOCIOS EMPREENDIMENTOS II LTDA,04.944.326/0001-28,AVENIDA TERESA CRISTINA,9703,,BETANIA,30640-240,GASOLINA,25/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO FORMULA BR LTDA,05.555.642/0001-70,AVENIDA AMAZONAS,9,,CABANA,30510-000,GASOLINA,25/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO BRUNA LTDA.,00.247.861/0001-79,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,11333,,DOM BOSCO,30850-453,GASOLINA,25/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,L. C. EMPREENDIMENTOS LTDA,00.415.374/0001-78,AVENIDA DIS ENGENHEIROS,1620,,CASTELO,30840-300,GASOLINA,25/02/2025,"6,49",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,ORGANIZACOES NOVO BELVEDERE LTDA,02.898.537/0001-46,AVENIDA PAULO CAMILO PENA,780,,BELVEDERE,30320-380,GASOLINA,25/02/2025,"6,78",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO GLORIA LIMITADA,16.682.296/0001-08,RUA DEP CLAUDIO P DE LIMA,957,,N S GLORIA,30870-020,GASOLINA,25/02/2025,"6,05",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO MAURITANIA LTDA,16.525.008/0001-01,RUA DO URUGUAI,86,,SION,30310-300,GASOLINA,25/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO PIO XII LTDA.,05.020.360/0001-79,AVENIDA DO CONTORNO,9008,,SANTO AGOSTINHO,30110-067,GASOLINA,25/02/2025,"6,09",,R$ / litro,RAIZEN
SE,MG,BELO HORIZONTE,POSTO SAO PAULO ATLANTIDA LTDA,04.024.581/0001-52,AVENIDA HERACLITO MOURAO DE MIRANDA,1851,,SERRANO,30882-640,GASOLINA,25/02/2025,"6,19",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO SIGMA LTDA,03.733.135/0001-54,RUA HAITI,55,,SION,30320-140,GASOLINA,25/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO CARMENIA S.A,03.567.739/0001-78,AVENIDA TERESA CRISTINA,8620,,BETANIA,30514-054,GASOLINA,25/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,MM - COMERCIO DE DERIVADOS DE PETROLEO LTDA,02.940.925/0001-48,RUA GRAO MOGOL,953-A,,SION,30315-600,GASOLINA,25/02/2025,"6,69",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,DUTRA E SILVA LTDA,02.104.426/0001-10,AVENIDA DOS ENGENHEIROS,465,,ALIPIO DE MELO,30840-300,GASOLINA,25/02/2025,"6,48",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,REDE DAKOTA I LTDA,01.530.043/0001-41,AVENIDA FRANCISCO SA,260,,PRADO,30411-145,GASOLINA,25/02/2025,"6,08",,R$ / litro,TOTALENERGIES
SE,MG,BELO HORIZONTE,AUTO POSTO BARREIRO LTDA,01.052.390/0001-06,AVENIDA AFONSO VAZ DE MELO,435,,BARREIRO,30640-070,GASOLINA,25/02/2025,"6,19",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,POSTO ASTRAL LTDA,00.524.333/0001-10,AVENIDA BRIG EDUARDO GOMES,1025,,GLORIA,30870-100,GASOLINA,25/02/2025,"6,09",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO SARAMENHA LTDA,00.416.899/0001-28,AVENIDA SERRANA,750,,SERRANO,30882-370,GASOLINA,25/02/2025,"6,07",,R$ / litro,IPIRANGA
SE,MG,BELO HORIZONTE,MERCOGAS DO BRASIL LTDA,04.292.531/0001-56,RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO,13841,,VILA BERNADETI,30622-056,GASOLINA,25/02/2025,"6,18",,R$ / litro,BRANCA
SE,MG,BELO HORIZONTE,POSTO CHICAGO LTDA,07.835.238/0001-86,RUA DO URUGUAI,835,,SION,30310-300,GASOLINA,25/02/2025,"6,66",,R$ / litro,ALE
SE,MG,BELO HORIZONTE,AQUILAE DO JARDIM LTDA,07.589.892/0001-57,RUA GUARUJA,20,,NOVA SUISSA,30421-241,GASOLINA,25/02/2025,"6,17",,R$ / litro,VIBRA
SE,MG,BELO HORIZONTE,POSTO PONTEIO LTDA,12.118.379/0001-18,RODOVIA BR-356,20,KM: 04;,SION,30320-055,GASOLINA,25/02/2025,"6,59",,R$ / litro,ALE
